country_name,country_code,year,value
Madagascar,MDG,2002,5351701665
Madagascar,MDG,2003,6372498891
Madagascar,MDG,2004,5064732625
Madagascar,MDG,2005,5859269752
Madagascar,MDG,2006,6395712492
Madagascar,MDG,2007,8524620891
Madagascar,MDG,2008,10725137722
Madagascar,MDG,2009,9616879408
Madagascar,MDG,2010,9982711338
Madagascar,MDG,2011,11551819618
Madagascar,MDG,2012,11578975064
Madagascar,MDG,2013,12423555457
Madagascar,MDG,2014,12522957401
Madagascar,MDG,2015,11323020700
Madagascar,MDG,2016,11848613860
Madagascar,MDG,2017,13176313594
Madagascar,MDG,2018,13760033283
Madagascar,MDG,2019,14104664678
Madagascar,MDG,2020,13051441203
Madagascar,MDG,2021,14554754115
Madagascar,MDG,2022,14954967604
Malawi,MWI,1980,1801157516
Malawi,MWI,1981,1801193744
Malawi,MWI,1982,1717379360
Malawi,MWI,1983,1780147546
Malawi,MWI,1984,1758028657
Malawi,MWI,1985,1646442593
Malawi,MWI,1986,1722585991
Malawi,MWI,1987,1721712198
Malawi,MWI,1988,2008189639
Malawi,MWI,1989,2314204990
Malawi,MWI,1990,2737088196
Malawi,MWI,1991,3206784402
Malawi,MWI,1992,2618837532
Malawi,MWI,1993,3013392430
Malawi,MWI,1994,1719864761
Malawi,MWI,1995,2033701542
Malawi,MWI,1996,3319573822
Malawi,MWI,1997,3875785863
Malawi,MWI,1998,2547609563
Malawi,MWI,1999,2584478944
Malawi,MWI,2000,2537307566
Malawi,MWI,2001,2498008653
Malawi,MWI,2002,5087328438
Malawi,MWI,2003,4669789300
Malawi,MWI,2004,5058726350
Malawi,MWI,2005,5320409651
Malawi,MWI,2006,5818279739
Malawi,MWI,2007,6451210219
Malawi,MWI,2008,7743617352
Malawi,MWI,2009,9009887947
Malawi,MWI,2010,10128323011
Malawi,MWI,2011,11648142958
Malawi,MWI,2012,8773203178
Malawi,MWI,2013,8031571928
Malawi,MWI,2014,8801326169
Malawi,MWI,2015,9219474373
Malawi,MWI,2016,7909868618
Malawi,MWI,2017,8943543677
Malawi,MWI,2018,9880675786
Malawi,MWI,2019,11025371147
Malawi,MWI,2020,12056108780
Malawi,MWI,2021,12602334124
Malawi,MWI,2022,13164667627
Malaysia,MYS,1960,1916229476
Malaysia,MYS,1961,1901856121
Malaysia,MYS,1962,2001489601
Malaysia,MYS,1963,2510110346
Malaysia,MYS,1964,2674423921
Malaysia,MYS,1965,2956337667
Malaysia,MYS,1966,3143517942
Malaysia,MYS,1967,3188924675
Malaysia,MYS,1968,3330371549
Malaysia,MYS,1969,3664552039
Malaysia,MYS,1970,3864145665
Malaysia,MYS,1971,4244395358
Malaysia,MYS,1972,5043347486
Malaysia,MYS,1973,7662903760
Malaysia,MYS,1974,9496205620
Malaysia,MYS,1975,9298800799
Malaysia,MYS,1976,11050234602
Malaysia,MYS,1977,13139486858
Malaysia,MYS,1978,16358082223
Malaysia,MYS,1979,21213268200
Malaysia,MYS,1980,24488220938
Malaysia,MYS,1981,25004285801
Malaysia,MYS,1982,26804497471
Malaysia,MYS,1983,30347442122
Malaysia,MYS,1984,33942902257
Malaysia,MYS,1985,31199637541
Malaysia,MYS,1986,27734114981
Malaysia,MYS,1987,32181205901
Malaysia,MYS,1988,35272104731
Malaysia,MYS,1989,38847970073
Malaysia,MYS,1990,44024585240
Malaysia,MYS,1991,49143148094
Malaysia,MYS,1992,59167550163
Malaysia,MYS,1993,66894966969
Malaysia,MYS,1994,74478356958
Malaysia,MYS,1995,88705342903
Malaysia,MYS,1996,1.01E+11
Malaysia,MYS,1997,1.00E+11
Malaysia,MYS,1998,72167498981
Malaysia,MYS,1999,79148421053
Malaysia,MYS,2000,93789736842
Malaysia,MYS,2001,92783947368
Malaysia,MYS,2002,1.01E+11
Malaysia,MYS,2003,1.10E+11
Malaysia,MYS,2004,1.25E+11
Malaysia,MYS,2005,1.44E+11
Malaysia,MYS,2006,1.63E+11
Malaysia,MYS,2007,1.94E+11
Malaysia,MYS,2008,2.31E+11
Malaysia,MYS,2009,2.02E+11
Malaysia,MYS,2010,2.55E+11
Malaysia,MYS,2011,2.98E+11
Malaysia,MYS,2012,3.14E+11
Malaysia,MYS,2013,3.23E+11
Malaysia,MYS,2014,3.38E+11
Malaysia,MYS,2015,3.01E+11
Malaysia,MYS,2016,3.01E+11
Malaysia,MYS,2017,3.19E+11
Malaysia,MYS,2018,3.59E+11
Malaysia,MYS,2019,3.65E+11
Malaysia,MYS,2020,3.37E+11
Malaysia,MYS,2021,3.73E+11
Malaysia,MYS,2022,4.06E+11
Maldives,MDV,1980,42463576.16
Maldives,MDV,1981,44781456.96
Maldives,MDV,1982,47911342.42
Maldives,MDV,1983,57829787.24
Maldives,MDV,1984,109503546.1
Maldives,MDV,1985,127190758
Maldives,MDV,1986,141882254.2
Maldives,MDV,1987,141223029.4
Maldives,MDV,1988,168514513.4
Maldives,MDV,1989,189514434.2
Maldives,MDV,1990,215043969.8
Maldives,MDV,1991,244396761.9
Maldives,MDV,1992,284875818
Maldives,MDV,1993,322417837.2
Maldives,MDV,1994,356014932.1
Maldives,MDV,1995,398988955
Maldives,MDV,1996,450382328
Maldives,MDV,1997,508223602.4
Maldives,MDV,1998,540096397.6
Maldives,MDV,1999,589239753.6
Maldives,MDV,2000,624337145.3
Maldives,MDV,2001,870031653.1
Maldives,MDV,2002,897031250
Maldives,MDV,2003,1052121055
Maldives,MDV,2004,1226829563
Maldives,MDV,2005,1163362438
Maldives,MDV,2006,1575200391
Maldives,MDV,2007,1868383461
Maldives,MDV,2008,2271646188
Maldives,MDV,2009,2345294875
Maldives,MDV,2010,2588176055
Maldives,MDV,2011,2774350163
Maldives,MDV,2012,2886163938
Maldives,MDV,2013,3295009231
Maldives,MDV,2014,3697353155
Maldives,MDV,2015,4109416450
Maldives,MDV,2016,4379134273
Maldives,MDV,2017,4754185599
Maldives,MDV,2018,5300949823
Maldives,MDV,2019,5609385434
Maldives,MDV,2020,3746329358
Maldives,MDV,2021,5405557162
Maldives,MDV,2022,6189865408
Mali,MLI,1967,275494477.8
Mali,MLI,1968,343771973.3
Mali,MLI,1969,339913866.6
Mali,MLI,1970,359772315.1
Mali,MLI,1971,395218629.4
Mali,MLI,1972,486617279.4
Mali,MLI,1973,563683703.2
Mali,MLI,1974,538747340.8
Mali,MLI,1975,830710613.9
Mali,MLI,1976,939228016.2
Mali,MLI,1977,1049838550
Mali,MLI,1978,1222702572
Mali,MLI,1979,1595422954
Mali,MLI,1980,1759691183
Mali,MLI,1981,1538972427
Mali,MLI,1982,1333754226
Mali,MLI,1983,1297765326
Mali,MLI,1984,1232932105
Mali,MLI,1985,1392196049
Mali,MLI,1986,1852163456
Mali,MLI,1987,2090629984
Mali,MLI,1988,2169040605
Mali,MLI,1989,2181821906
Mali,MLI,1990,2681912149
Mali,MLI,1991,2724131460
Mali,MLI,1992,2830673381
Mali,MLI,1993,2818281080
Mali,MLI,1994,2081846499
Mali,MLI,1995,2706425158
Mali,MLI,1996,2780422048
Mali,MLI,1997,2697105822
Mali,MLI,1998,2920358713
Mali,MLI,1999,3440724708
Mali,MLI,2000,2961484954
Mali,MLI,2001,3468337941
Mali,MLI,2002,3908121310
Mali,MLI,2003,4714071978
Mali,MLI,2004,5454249123
Mali,MLI,2005,6247515892
Mali,MLI,2006,6905934219
Mali,MLI,2007,8156468818
Mali,MLI,2008,9838403091
Mali,MLI,2009,10231962383
Mali,MLI,2010,10689168011
Mali,MLI,2011,12995112698
Mali,MLI,2012,12442035328
Mali,MLI,2013,13242690790
Mali,MLI,2014,14364937128
Mali,MLI,2015,13104764379
Mali,MLI,2016,14026048334
Mali,MLI,2017,15365713059
Mali,MLI,2018,17070867578
Mali,MLI,2019,17280250805
Mali,MLI,2020,17465392779
Mali,MLI,2021,19309463506
Mali,MLI,2022,18827176532
Malta,MLT,1970,250721821.6
Malta,MLT,1971,264579879.8
Malta,MLT,1972,295118249.3
Malta,MLT,1973,345602025.4
Malta,MLT,1974,376094108.5
Malta,MLT,1975,474620439.6
Malta,MLT,1976,527936988.8
Malta,MLT,1977,625573345.5
Malta,MLT,1978,793675169.9
Malta,MLT,1979,1001300838
Malta,MLT,1980,1250242108
Malta,MLT,1981,1243469361
Malta,MLT,1982,1234518125
Malta,MLT,1983,1165771369
Malta,MLT,1984,1101828569
Malta,MLT,1985,1117835286
Malta,MLT,1986,1435079200
Malta,MLT,1987,1751247763
Malta,MLT,1988,2019474244
Malta,MLT,1989,2118574772
Malta,MLT,1990,2547163582
Malta,MLT,1991,2750041434
Malta,MLT,1992,3021910217
Malta,MLT,1993,2709178327
Malta,MLT,1994,2998570147
Malta,MLT,1995,3461332685
Malta,MLT,1996,3585755121
Malta,MLT,1997,3722389056
Malta,MLT,1998,3958227428
Malta,MLT,1999,4155187258
Malta,MLT,2000,4323339212
Malta,MLT,2001,4355146428
Malta,MLT,2002,4693495693
Malta,MLT,2003,5489359281
Malta,MLT,2004,6116591928
Malta,MLT,2005,6407287651
Malta,MLT,2006,6778321415
Malta,MLT,2007,7925403778
Malta,MLT,2008,9090376446
Malta,MLT,2009,8696304529
Malta,MLT,2010,9035819657
Malta,MLT,2011,9638733344
Malta,MLT,2012,9461826174
Malta,MLT,2013,10550968139
Malta,MLT,2014,11625843214
Malta,MLT,2015,11091467514
Malta,MLT,2016,11667976403
Malta,MLT,2017,13489296992
Malta,MLT,2018,15298004130
Malta,MLT,2019,15881258056
Malta,MLT,2020,15046136935
Malta,MLT,2021,17743376199
Malta,MLT,2022,17765270015
Marshall Islands,MHL,1981,31020000
Marshall Islands,MHL,1982,34918000
Marshall Islands,MHL,1983,41749000
Marshall Islands,MHL,1984,45144000
Marshall Islands,MHL,1985,43879000
Marshall Islands,MHL,1986,55989000
Marshall Islands,MHL,1987,62983000
Marshall Islands,MHL,1988,70688000
Marshall Islands,MHL,1989,72798000
Marshall Islands,MHL,1990,78476000
Marshall Islands,MHL,1991,82507000
Marshall Islands,MHL,1992,91063000
Marshall Islands,MHL,1993,99461000
Marshall Islands,MHL,1994,108071000
Marshall Islands,MHL,1995,120230000
Marshall Islands,MHL,1996,110858000
Marshall Islands,MHL,1997,110705600
Marshall Islands,MHL,1998,112279400
Marshall Islands,MHL,1999,114326300
Marshall Islands,MHL,2000,115347500
Marshall Islands,MHL,2001,122824000
Marshall Islands,MHL,2002,131738200
Marshall Islands,MHL,2003,131398500
Marshall Islands,MHL,2004,132934600
Marshall Islands,MHL,2005,137666300
Marshall Islands,MHL,2006,142745200
Marshall Islands,MHL,2007,149870000
Marshall Islands,MHL,2008,145969100
Marshall Islands,MHL,2009,150624900
Marshall Islands,MHL,2010,160318500
Marshall Islands,MHL,2011,171567100
Marshall Islands,MHL,2012,179855800
Marshall Islands,MHL,2013,185468000
Marshall Islands,MHL,2014,185172900
Marshall Islands,MHL,2015,182997300
Marshall Islands,MHL,2016,200716000
Marshall Islands,MHL,2017,212701200
Marshall Islands,MHL,2018,219330300
Marshall Islands,MHL,2019,232092300
Marshall Islands,MHL,2020,241722400
Marshall Islands,MHL,2021,259538700
Marshall Islands,MHL,2022,279667900
Mauritania,MRT,1961,159213426.5
Mauritania,MRT,1962,164271553.7
Mauritania,MRT,1963,168186293.2
Mauritania,MRT,1964,224495738.5
Mauritania,MRT,1965,255340469
Mauritania,MRT,1966,266533598.9
Mauritania,MRT,1967,282615303.6
Mauritania,MRT,1968,311395929.9
Mauritania,MRT,1969,295062290.3
Mauritania,MRT,1970,309405315.8
Mauritania,MRT,1971,335568937.1
Mauritania,MRT,1972,391669449.3
Mauritania,MRT,1973,493237913.2
Mauritania,MRT,1974,613010507.4
Mauritania,MRT,1975,703377837.5
Mauritania,MRT,1976,775045516.9
Mauritania,MRT,1977,799029958.7
Mauritania,MRT,1978,804629876.8
Mauritania,MRT,1979,951900945.2
Mauritania,MRT,1980,1047925030
Mauritania,MRT,1981,1105494605
Mauritania,MRT,1982,1108776724
Mauritania,MRT,1983,1165171334
Mauritania,MRT,1984,1074373174
Mauritania,MRT,1985,1009723326
Mauritania,MRT,1986,1186628779
Mauritania,MRT,1987,1344664664
Mauritania,MRT,1988,1414951227
Mauritania,MRT,1989,1450647019
Mauritania,MRT,1990,1506914408
Mauritania,MRT,1991,2133692610
Mauritania,MRT,1992,2164298425
Mauritania,MRT,1993,1847353160
Mauritania,MRT,1994,1944876755
Mauritania,MRT,1995,2091726048
Mauritania,MRT,1996,2132087061
Mauritania,MRT,1997,2071996519
Mauritania,MRT,1998,2032347629
Mauritania,MRT,1999,1985922807
Mauritania,MRT,2000,1779520862
Mauritania,MRT,2001,1746063580
Mauritania,MRT,2002,1777057503
Mauritania,MRT,2003,2051147607
Mauritania,MRT,2004,2362501023
Mauritania,MRT,2005,2936019526
Mauritania,MRT,2006,3919577286
Mauritania,MRT,2007,4346212411
Mauritania,MRT,2008,5206437121
Mauritania,MRT,2009,4714595488
Mauritania,MRT,2010,5628878866
Mauritania,MRT,2011,6764627666
Mauritania,MRT,2012,6728208836
Mauritania,MRT,2013,7223071177
Mauritania,MRT,2014,6592537782
Mauritania,MRT,2015,6166863960
Mauritania,MRT,2016,6398741856
Mauritania,MRT,2017,6800138755
Mauritania,MRT,2018,7473550557
Mauritania,MRT,2019,8066118984
Mauritania,MRT,2020,8405498736
Mauritania,MRT,2021,9996240419
Mauritania,MRT,2022,10375460680
Mauritius,MUS,1976,704030891.3
Mauritius,MUS,1977,823633426.2
Mauritius,MUS,1978,1015369264
Mauritius,MUS,1979,1211139631
Mauritius,MUS,1980,1131789419
Mauritius,MUS,1981,1142388228
Mauritius,MUS,1982,1078403870
Mauritius,MUS,1983,1090276947
Mauritius,MUS,1984,1040554576
Mauritius,MUS,1985,1076122256
Mauritius,MUS,1986,1462904782
Mauritius,MUS,1987,1880850480
Mauritius,MUS,1988,2134513097
Mauritius,MUS,1989,2181935024
Mauritius,MUS,1990,2653485952
Mauritius,MUS,1991,2856889160
Mauritius,MUS,1992,3224265821
Mauritius,MUS,1993,3263363787
Mauritius,MUS,1994,3558143644
Mauritius,MUS,1995,4040342060
Mauritius,MUS,1996,4421952123
Mauritius,MUS,1997,4187375887
Mauritius,MUS,1998,4169672975
Mauritius,MUS,1999,4343708896
Mauritius,MUS,2000,4663321022
Mauritius,MUS,2001,4613637222
Mauritius,MUS,2002,4841310240
Mauritius,MUS,2003,5816559039
Mauritius,MUS,2004,6578840499
Mauritius,MUS,2005,6488743120
Mauritius,MUS,2006,7028810755
Mauritius,MUS,2007,8150150144
Mauritius,MUS,2008,9990356849
Mauritius,MUS,2009,9128843109
Mauritius,MUS,2010,10003670690
Mauritius,MUS,2011,11518413430
Mauritius,MUS,2012,11668696526
Mauritius,MUS,2013,12292974008
Mauritius,MUS,2014,13074130094
Mauritius,MUS,2015,12007291046
Mauritius,MUS,2016,12594155346
Mauritius,MUS,2017,13713505998
Mauritius,MUS,2018,14735695931
Mauritius,MUS,2019,14436347115
Mauritius,MUS,2020,11401040996
Mauritius,MUS,2021,11476433604
Mauritius,MUS,2022,12898307089
Mexico,MEX,1960,13039999987
Mexico,MEX,1961,14159999986
Mexico,MEX,1962,15199999985
Mexico,MEX,1963,16959999983
Mexico,MEX,1964,20079999980
Mexico,MEX,1965,21839999978
Mexico,MEX,1966,24319999976
Mexico,MEX,1967,26559999973
Mexico,MEX,1968,29359999971
Mexico,MEX,1969,32479999968
Mexico,MEX,1970,35519999964
Mexico,MEX,1971,39199999964
Mexico,MEX,1972,45199916695
Mexico,MEX,1973,55280212668
Mexico,MEX,1974,72000179026
Mexico,MEX,1975,88000000000
Mexico,MEX,1976,88876787991
Mexico,MEX,1977,81912502624
Mexico,MEX,1978,1.03E+11
Mexico,MEX,1979,1.35E+11
Mexico,MEX,1980,2.06E+11
Mexico,MEX,1981,2.64E+11
Mexico,MEX,1982,1.85E+11
Mexico,MEX,1983,1.56E+11
Mexico,MEX,1984,1.84E+11
Mexico,MEX,1985,1.95E+11
Mexico,MEX,1986,1.35E+11
Mexico,MEX,1987,1.48E+11
Mexico,MEX,1988,1.82E+11
Mexico,MEX,1989,2.21E+11
Mexico,MEX,1990,2.61E+11
Mexico,MEX,1991,3.13E+11
Mexico,MEX,1992,3.63E+11
Mexico,MEX,1993,5.01E+11
Mexico,MEX,1994,5.28E+11
Mexico,MEX,1995,3.60E+11
Mexico,MEX,1996,4.11E+11
Mexico,MEX,1997,5.00E+11
Mexico,MEX,1998,5.27E+11
Mexico,MEX,1999,6.00E+11
Mexico,MEX,2000,7.08E+11
Mexico,MEX,2001,7.57E+11
Mexico,MEX,2002,7.72E+11
Mexico,MEX,2003,7.29E+11
Mexico,MEX,2004,7.82E+11
Mexico,MEX,2005,8.77E+11
Mexico,MEX,2006,9.75E+11
Mexico,MEX,2007,1.05E+12
Mexico,MEX,2008,1.11E+12
Mexico,MEX,2009,9.00E+11
Mexico,MEX,2010,1.06E+12
Mexico,MEX,2011,1.18E+12
Mexico,MEX,2012,1.20E+12
Mexico,MEX,2013,1.27E+12
Mexico,MEX,2014,1.32E+12
Mexico,MEX,2015,1.17E+12
Mexico,MEX,2016,1.08E+12
Mexico,MEX,2017,1.16E+12
Mexico,MEX,2018,1.22E+12
Mexico,MEX,2019,1.27E+12
Mexico,MEX,2020,1.09E+12
Mexico,MEX,2021,1.27E+12
Mexico,MEX,2022,1.41E+12
"Micronesia, Fed. Sts.",FSM,1983,106500000
"Micronesia, Fed. Sts.",FSM,1986,112210000
"Micronesia, Fed. Sts.",FSM,1987,116700000
"Micronesia, Fed. Sts.",FSM,1988,124700000
"Micronesia, Fed. Sts.",FSM,1989,135200000
"Micronesia, Fed. Sts.",FSM,1990,147200000
"Micronesia, Fed. Sts.",FSM,1991,166200000
"Micronesia, Fed. Sts.",FSM,1992,178100000
"Micronesia, Fed. Sts.",FSM,1993,198400000
"Micronesia, Fed. Sts.",FSM,1994,202500000
"Micronesia, Fed. Sts.",FSM,1995,221575300
"Micronesia, Fed. Sts.",FSM,1996,218534700
"Micronesia, Fed. Sts.",FSM,1997,206626300
"Micronesia, Fed. Sts.",FSM,1998,218873100
"Micronesia, Fed. Sts.",FSM,1999,220140500
"Micronesia, Fed. Sts.",FSM,2000,233271800
"Micronesia, Fed. Sts.",FSM,2001,240970900
"Micronesia, Fed. Sts.",FSM,2002,242517200
"Micronesia, Fed. Sts.",FSM,2003,245432900
"Micronesia, Fed. Sts.",FSM,2004,240236000
"Micronesia, Fed. Sts.",FSM,2005,250281900
"Micronesia, Fed. Sts.",FSM,2006,253541900
"Micronesia, Fed. Sts.",FSM,2007,256787200
"Micronesia, Fed. Sts.",FSM,2008,263145100
"Micronesia, Fed. Sts.",FSM,2009,280284600
"Micronesia, Fed. Sts.",FSM,2010,296944100
"Micronesia, Fed. Sts.",FSM,2011,311301600
"Micronesia, Fed. Sts.",FSM,2012,327248700
"Micronesia, Fed. Sts.",FSM,2013,317214400
"Micronesia, Fed. Sts.",FSM,2014,319271200
"Micronesia, Fed. Sts.",FSM,2015,316489900
"Micronesia, Fed. Sts.",FSM,2016,332265200
"Micronesia, Fed. Sts.",FSM,2017,366666800
"Micronesia, Fed. Sts.",FSM,2018,401932300
"Micronesia, Fed. Sts.",FSM,2019,412000000
"Micronesia, Fed. Sts.",FSM,2020,408000000
"Micronesia, Fed. Sts.",FSM,2021,404028900
"Micronesia, Fed. Sts.",FSM,2022,427094119.1
Middle East & North Africa,MEA,1968,44717172686
Middle East & North Africa,MEA,1969,49452094478
Middle East & North Africa,MEA,1970,55907595961
Middle East & North Africa,MEA,1971,66167288441
Middle East & North Africa,MEA,1972,80153352071
Middle East & North Africa,MEA,1973,1.09E+11
Middle East & North Africa,MEA,1974,2.03E+11
Middle East & North Africa,MEA,1975,2.24E+11
Middle East & North Africa,MEA,1976,2.83E+11
Middle East & North Africa,MEA,1977,3.29E+11
Middle East & North Africa,MEA,1978,3.52E+11
Middle East & North Africa,MEA,1979,4.62E+11
Middle East & North Africa,MEA,1980,5.98E+11
Middle East & North Africa,MEA,1981,6.19E+11
Middle East & North Africa,MEA,1982,6.18E+11
Middle East & North Africa,MEA,1983,6.26E+11
Middle East & North Africa,MEA,1984,6.38E+11
Middle East & North Africa,MEA,1985,6.55E+11
Middle East & North Africa,MEA,1986,6.72E+11
Middle East & North Africa,MEA,1987,6.19E+11
Middle East & North Africa,MEA,1988,5.87E+11
Middle East & North Africa,MEA,1989,6.09E+11
Middle East & North Africa,MEA,1990,8.06E+11
Middle East & North Africa,MEA,1991,5.64E+11
Middle East & North Africa,MEA,1992,6.16E+11
Middle East & North Africa,MEA,1993,6.25E+11
Middle East & North Africa,MEA,1994,6.60E+11
Middle East & North Africa,MEA,1995,7.44E+11
Middle East & North Africa,MEA,1996,8.40E+11
Middle East & North Africa,MEA,1997,8.84E+11
Middle East & North Africa,MEA,1998,8.69E+11
Middle East & North Africa,MEA,1999,9.42E+11
Middle East & North Africa,MEA,2000,1.05E+12
Middle East & North Africa,MEA,2001,1.05E+12
Middle East & North Africa,MEA,2002,1.04E+12
Middle East & North Africa,MEA,2003,1.16E+12
Middle East & North Africa,MEA,2004,1.37E+12
Middle East & North Africa,MEA,2005,1.64E+12
Middle East & North Africa,MEA,2006,1.92E+12
Middle East & North Africa,MEA,2007,2.27E+12
Middle East & North Africa,MEA,2008,2.83E+12
Middle East & North Africa,MEA,2009,2.56E+12
Middle East & North Africa,MEA,2010,2.98E+12
Middle East & North Africa,MEA,2011,3.37E+12
Middle East & North Africa,MEA,2012,3.64E+12
Middle East & North Africa,MEA,2013,3.58E+12
Middle East & North Africa,MEA,2014,3.60E+12
Middle East & North Africa,MEA,2015,3.18E+12
Middle East & North Africa,MEA,2016,3.21E+12
Middle East & North Africa,MEA,2017,3.35E+12
Middle East & North Africa,MEA,2018,3.52E+12
Middle East & North Africa,MEA,2019,3.52E+12
Middle East & North Africa,MEA,2020,3.16E+12
Middle East & North Africa,MEA,2021,3.74E+12
Middle East & North Africa,MEA,2022,4.41E+12
Middle East & North Africa (excluding high income),MNA,1965,23810290584
Middle East & North Africa (excluding high income),MNA,1966,24818305647
Middle East & North Africa (excluding high income),MNA,1967,26868148666
Middle East & North Africa (excluding high income),MNA,1968,29559642720
Middle East & North Africa (excluding high income),MNA,1969,32795724265
Middle East & North Africa (excluding high income),MNA,1970,37041045403
Middle East & North Africa (excluding high income),MNA,1971,42465877970
Middle East & North Africa (excluding high income),MNA,1972,50671066926
Middle East & North Africa (excluding high income),MNA,1973,67263875070
Middle East & North Africa (excluding high income),MNA,1974,1.03E+11
Middle East & North Africa (excluding high income),MNA,1975,1.19E+11
Middle East & North Africa (excluding high income),MNA,1976,1.47E+11
Middle East & North Africa (excluding high income),MNA,1977,1.70E+11
Middle East & North Africa (excluding high income),MNA,1978,1.83E+11
Middle East & North Africa (excluding high income),MNA,1979,2.28E+11
Middle East & North Africa (excluding high income),MNA,1980,2.74E+11
Middle East & North Africa (excluding high income),MNA,1981,2.67E+11
Middle East & North Africa (excluding high income),MNA,1982,3.06E+11
Middle East & North Africa (excluding high income),MNA,1983,3.44E+11
Middle East & North Africa (excluding high income),MNA,1984,3.64E+11
Middle East & North Africa (excluding high income),MNA,1985,3.97E+11
Middle East & North Africa (excluding high income),MNA,1986,4.47E+11
Middle East & North Africa (excluding high income),MNA,1987,3.90E+11
Middle East & North Africa (excluding high income),MNA,1988,3.58E+11
Middle East & North Africa (excluding high income),MNA,1989,3.60E+11
Middle East & North Africa (excluding high income),MNA,1990,5.07E+11
Middle East & North Africa (excluding high income),MNA,1991,2.63E+11
Middle East & North Africa (excluding high income),MNA,1992,2.89E+11
Middle East & North Africa (excluding high income),MNA,1993,2.97E+11
Middle East & North Africa (excluding high income),MNA,1994,3.19E+11
Middle East & North Africa (excluding high income),MNA,1995,3.71E+11
Middle East & North Africa (excluding high income),MNA,1996,4.28E+11
Middle East & North Africa (excluding high income),MNA,1997,4.52E+11
Middle East & North Africa (excluding high income),MNA,1998,4.66E+11
Middle East & North Africa (excluding high income),MNA,1999,5.06E+11
Middle East & North Africa (excluding high income),MNA,2000,5.36E+11
Middle East & North Africa (excluding high income),MNA,2001,5.42E+11
Middle East & North Africa (excluding high income),MNA,2002,5.28E+11
Middle East & North Africa (excluding high income),MNA,2003,5.78E+11
Middle East & North Africa (excluding high income),MNA,2004,6.86E+11
Middle East & North Africa (excluding high income),MNA,2005,8.09E+11
Middle East & North Africa (excluding high income),MNA,2006,9.42E+11
Middle East & North Africa (excluding high income),MNA,2007,1.15E+12
Middle East & North Africa (excluding high income),MNA,2008,1.42E+12
Middle East & North Africa (excluding high income),MNA,2009,1.38E+12
Middle East & North Africa (excluding high income),MNA,2010,1.59E+12
Middle East & North Africa (excluding high income),MNA,2011,1.64E+12
Middle East & North Africa (excluding high income),MNA,2012,1.76E+12
Middle East & North Africa (excluding high income),MNA,2013,1.62E+12
Middle East & North Africa (excluding high income),MNA,2014,1.60E+12
Middle East & North Africa (excluding high income),MNA,2015,1.44E+12
Middle East & North Africa (excluding high income),MNA,2016,1.48E+12
Middle East & North Africa (excluding high income),MNA,2017,1.48E+12
Middle East & North Africa (excluding high income),MNA,2018,1.40E+12
Middle East & North Africa (excluding high income),MNA,2019,1.41E+12
Middle East & North Africa (excluding high income),MNA,2020,1.28E+12
Middle East & North Africa (excluding high income),MNA,2021,1.51E+12
Middle East & North Africa (excluding high income),MNA,2022,1.68E+12
Middle East & North Africa (IDA & IBRD countries),TMN,1965,23597763392
Middle East & North Africa (IDA & IBRD countries),TMN,1966,24596781060
Middle East & North Africa (IDA & IBRD countries),TMN,1967,26628327478
Middle East & North Africa (IDA & IBRD countries),TMN,1968,29295797648
Middle East & North Africa (IDA & IBRD countries),TMN,1969,32502994399
Middle East & North Africa (IDA & IBRD countries),TMN,1970,36710422418
Middle East & North Africa (IDA & IBRD countries),TMN,1971,42086833718
Middle East & North Africa (IDA & IBRD countries),TMN,1972,50218784351
Middle East & North Africa (IDA & IBRD countries),TMN,1973,66663487502
Middle East & North Africa (IDA & IBRD countries),TMN,1974,1.02E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1975,1.18E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1976,1.46E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1977,1.69E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1978,1.82E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1979,2.26E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1980,2.71E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1981,2.65E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1982,3.04E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1983,3.41E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1984,3.61E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1985,3.94E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1986,4.43E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1987,3.87E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1988,3.55E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1989,3.57E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1990,5.03E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1991,2.60E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1992,2.87E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1993,2.94E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1994,3.16E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1995,3.68E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1996,4.24E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1997,4.49E+11
Middle East & North Africa (IDA & IBRD countries),TMN,1998,4.62E+11
